title,price,mrp,discount_percentage,link
"DJI Osmo Pocket 3, Vlogging Camera with 1'' CMOS & 4K/120fps Video, 3-Axis Stabilization, Fast Focusing, Face/Object Track...",48990,59990,18.34,https://www.amazon.in/dp/B0CG19QXWD
"Trueview 2MP Smart CCTV Wi-fi Home Security Camera with Pan Tilt 360° View, 2 Way Talk (2MP Dual Light Smart Camera)",1199,4000,70.03,https://www.amazon.in/dp/B0DNG367QL
Nikon D7500 20.9MP Digital SLR Camera (Black) with AF-S DX NIKKOR 18-140mm f/3.5-5.6G ED VR Lens,89990,,,https://www.amazon.in/dp/B06Y5RTN1T
Sony New Alpha ILCE-6100X (Previously ILCE-6100Y) with Upgraded SELP1650 (Ver 2) Power Zoom Lens + SEL55210 Lens | 24.2 MP...,70989,89990,21.11,https://www.amazon.in/dp/B0DTK5596V
"Sponsored Ad - Maizic Smarthome Dual Lens Mini Fox | 5+5MP WiFi CCTV Camera with PTZ & Fixed View, AI Motion Detection, Co...",2999,5999,50.01,https://www.amazon.in/dp/B0DS8XT92P
Nikon D850 45.7MP Digital SLR Camera (Black) with AF-S Nikkor 24-120mm F/4G ED VR Lens and 64GB Memory Card,30000,321950,90.68,https://www.amazon.in/dp/B07872WZQ7
CP PLUS 4MP Wi-fi PT Home Security Smart Camera | 360˚ with Pan & Tilt | Two Way Talk | Cloud Monitoring | Motion Detect |...,2399,4300,44.21,https://www.amazon.in/dp/B0BQVV6459
Nikon Digital Camera Z50II kit with NIKKOR Z DX 16-50mm f/3.5-6.3 VR,,,,https://www.amazon.in/dp/B0DNZD25Z4
"Tapo C520WS 2K QHD 4MP Outdoor Pan/Tilt Security Smart Wi-Fi Camera,IP66 Weatherproof, AI Detection,360° Visual Coverage,S...",4199,8999,53.34,https://www.amazon.in/dp/B0CF2RLMR6
Sony Alpha ZV-E10M2K 26 MP Interchangeable Lens Mirrorless Vlog Camera for Creators (16-50mm Power Zoom Lens) | APS-C Sens...,84489,104990,19.53,https://www.amazon.in/dp/B0F8J18NJZ
"Canon EOS R50 V Mirrorless Camera Kit with RF-S14-30mm F4-6.3 is STM PZ Lens – Black | 24.2 MP APS-C Sensor, 4K Video, Com...",68990,79995,13.76,https://www.amazon.in/dp/B0F3X5K2V3
HIKVISION 2MP Outdoor Bullet Wired CCTV 1080p Camera [DS-2CE1AD0T-ITP/ECO] White,890,3300,73.03,https://www.amazon.in/dp/B0C3HZ5DKH
"Sony Alpha ZV-E10 24.2 Mega Pixel Interchangeable-Lens Mirrorless vlog Camera, Made for Creators | APS-C Sensor |Advanced ...",49488,59490,16.81,https://www.amazon.in/dp/B09F9QMR1T
Sponsored Ad - SMARS 4G Sim Based 5 MP Full HD Tripple Lens PTZ Camera | Outdoor & Indoor Security Camera | 2 Way Talk | M...,4999,9999,50.01,https://www.amazon.in/dp/B0DYNRLMLX
"Sponsored Ad - Maizic Smarthome 6 MP WiFi Camera Outdoor/Indoor with bidirectional Voice, Intelligent Alarm, Smart surviel...",2519,10500,76.01,https://www.amazon.in/dp/B0D3M1TL78
"Sponsored Ad - Imou 360° 1080P Full HD Security Camera, Human Detection, Motion Tracking, 2-Way Audio, Night Vision, Dome ...",1299,7500,82.68,https://www.amazon.in/dp/B08DR63HL3
Sponsored Ad - Conbre RoboXR 2MP Full HD Smart Wi-Fi CCTV Home Security Camera for Home and Office | 360° with Pan Tilt | ...,949,2999,68.36,https://www.amazon.in/dp/B0CWTDWGZF
Trueview 4G Sim Based + Wi Fi Based Smart CCTV Camera for Home | Baby Monitoring Servelance | Indoor Camera for Home (4G S...,2449,10000,75.51,https://www.amazon.in/dp/B0BSR4P3K7
