title,price,mrp,discount_percentage,link
"Dell DB16255, R5-340 AI Processor, 16 GB LPDDR5X, 512 GB SSD, 16"" (40.64 cm) FHD Plus, Win11+MSO 2024, Ice Blue, 1.83 Kg, ...",66990,89250,24.94,https://www.amazon.in/dp/B0FJFTD1X6
"Dell Original 65W Laptop Adapter-Black, Big Pin 7.4 MM, 19.5V 3.34A, Warranty 1 Year(Part Code: 6TM1C, H374X, G4X7T) Witho...",909,2107,56.86,https://www.amazon.in/dp/B01EYPTMVO
"Dell 15 Laptop, Intel Core i3-1115G4 Processor/8GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.6cm) FHD 120Hz Refresh, 250...",,,,https://www.amazon.in/dp/B0CCSPWCQY
DELL 14 (2025) Intel Core i3 12th Gen 1215U - (32 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business...,,,,https://www.amazon.in/dp/B0C65NHB27
"Dell Inspiron 3530, Intel Core i3-1305U, 13thGen, 8GB RAM, 512GB SSD, FHD WVA AG 120Hz, 15.6""/39.62cm, Windows 11, MS Offi...",35999,49422,27.16,https://www.amazon.in/dp/B0DRKPKH7P
"HP 15, 13th Gen Intel Core i3-1315U Laptop (8GB DDR4, 512GB SSD) Anti-Glare, Micro-Edge, 15.6""/39.6cm, FHD, Win 11, MSO 2...",34490,48419,28.77,https://www.amazon.in/dp/B0D2KDCWJL
"Dell Vostro 5630 Laptop, Intel Core i7-1355U Processor/ 16GB LPDDR5/ 512GB SSD/ 16.0"" (40.64cm) FHD+, 16:10 Aspect Ratio/W...",104970,125000,16.02,https://www.amazon.in/dp/B0C4ZHK5W1
Dell Latitude 3440 Intel Core i5-12th Gen / 16GB RAM / 512GB SSD / 3 Year Warranty/Windows 11 Pro/FHD/BKL/NO FPR,56711,100000,43.29,https://www.amazon.in/dp/B0DFWDZD23
DELL Wyse 5470 (2025) Intel Celeron Quad Core N4100 - (8 GB/512 GB SSD/16 GB EMMC Storage/Intel UHD Graphics/Windows 11 Ho...,27511,40000,31.22,https://www.amazon.in/dp/B01C89V05O
"HP 255 G10 AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) Thin and Light Laptop (15.6 inch, Ash Silver, 1....",22111,30336,27.11,https://www.amazon.in/dp/B0DV984J97
"Dell Inspiron 7441 Plus, Snapdragon X Plus-X1P-64-100, 16GB RAM, 512GB SSD, QHD+ 400nits 14""/35.56cm, Touchscreen, Windows...",96448,135681,28.92,https://www.amazon.in/dp/B0D8BT15GJ
"Dell Inspion 7430 Laptop, Intel Core i7-13700H, 16GB LP DDR5 + 512GB SSD, 6GB GDDR6 NVIDIA RTX 3050, 14.0"" (35.56cm) 2.5K ...",117990,169350,30.33,https://www.amazon.in/dp/B0D3HWMXWT
"Dell Inspiron 7430 2in1 Touch Laptop, 13th Gen Intel Core i3-1315U/8GB/1TB SSD/14.0"" (35.56cm) FHD+,16:10 Aspect Ratio/Bac...",67711,70000,3.27,https://www.amazon.in/dp/B0C913ZNX6
"Dell XPS 9530, Intel Evo platform powered by Intel Core i7-13700H Processor/16GB DDR5/1TB SSD/NVIDIA RTX 4050, 6GB GDDR6/1...",257990,323371,20.22,https://www.amazon.in/dp/B0CBKWQ4YB
"Sponsored Ad - ASUS Zenbook A14 OLED (2025),Qualcomm Snapdragon X, Copilot+PC, 0.9kg Light-Weight, 14""""(35.6 cm),32hrs Bat...",83990,122990,31.71,https://www.amazon.in/dp/B0DTYRQQM7
"Sponsored Ad - Dell DB04255, R5-340 AI Processor / 16 GB LPDDR5X/ 512 GB SSD/AMD Radeon™ Graphics / 14"" (35.56 cm) FHD Plu...",75990,100123,24.1,https://www.amazon.in/dp/B0FJFW9Y1V
"Dell Latitude 5450 5000 Business Laptop (14"" FHD, Intel 12-Core Ultra 5 135U (> i7-1355U), 32GB DDR5, 1TB SSD) Backlit, 2 ...",174999,199999,12.5,https://www.amazon.in/dp/B0F1N84LH2
"Dell Inspiron 3530 Laptop - 15.6-inch FHD (1920x1080) Display, Intel Core i3-1305U Processor, 8GB DDR4 RAM, 512GB SSD, Int...",35711,58990,39.46,https://www.amazon.in/dp/B0FGQRCZL3
"Dell Inspiron 3530, Intel Core i5-1334U, 13th Gen, 16GB RAM, 512 SSD, FHD, 15.6""/39.62cm, Windows 11, MS Office 24, Black,...",48288,98999,51.22,https://www.amazon.in/dp/B0F92Y6S6G
"DeII Latitude E7470 6th Gen InteI Core i5 (256 GB SSD| 16 GB DDR4 RAM|14"" (35.6 cm) HD|Win 10|WiFi|BT) Thin & Light - Lapt...",,,,https://www.amazon.in/dp/B0FR234LWF
DELL 14 (2025) Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business ...,31100,70990,56.19,https://www.amazon.in/dp/B0FKM7KP3W
Dell Latitude Intel 3450 Core i5-13th Gen / 16GB RAM / 512GB SSD / 3 Year Warranty/Windows 11 Pro / 14inch Screen with Bac...,57511,74990,23.31,https://www.amazon.in/dp/B0FD3JZ2JB
"Dell XPS 9640 Thin & Light Laptop, AI Enabled Intel Core Ultra 7 155H Processor, 32GB+1TB SSD, 16.3"" (41.40cm) UHD+OLED Di...",319990,361410,11.46,https://www.amazon.in/dp/B0DSFR8B4V
"Dell Inspiron 5330 Laptop, Intel Evo Platform Powered by Intel Core i7-1360P Processor/16GB LP DDR5/1TB SSD/13.3"" (33.78c...",105711,170000,37.82,https://www.amazon.in/dp/B0CCSP5WTL
"HP 15, Intel Ultra 5 125H (16GB DDR5, 1TB SSD) FHD, IPS, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.65kg, ...",59990,78719,23.79,https://www.amazon.in/dp/B0F5B1N9SJ
"Dell G15-5525 Gaming Laptop, R7-6800H, 16GB DDR5, 512GB SSD, AMD, NVIDIA RTX 3060 (6GB GDDR6), 15.6"" (39.62Cms) FHD WVA A...",98490,158310,37.79,https://www.amazon.in/dp/B0BHYQJLN9
