title,price,link,mrp,discount_percentage
"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Display | Dimensity 7400 Pr...","₹19,498",https://www.amazon.in/dp/B0FHB5V36G,23499,17.03
"Lava Bold N1 5G (Champagne Gold, 4GB RAM, 64GB Storage) |Bigger 6.75"" HD+ Notch Display | Octacore 5G Processor | 13 MP AI...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0FNX5CX8C,9999,99.9
"Motorola G96 5G (Cattleya Orchid, 8GB RAM, 256GB Storage) | Snapdragon Processor | 108MP Triple Camera | 5000mAh | 120Hz F...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0FHGCMFBH,22999,99.96
"Redmi 13 5G, Hawaiian Blue, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Seg...","₹11,499",https://www.amazon.in/dp/B0D78WCNZZ,17999,36.11
"Lava Bold N1 Pro (Titanium Gold, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI...","₹6,599",https://www.amazon.in/dp/B0F1Z3QTM8,8339,20.87
"Motorola G45 5G (Brilliant Green, 8GB RAM, 128GB Storage) | 6.5"" FHD+ Display | Snapdragon 6 Gen1 Processor | 50MP Camera...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0DDYBQWLW,14999,99.93
"Nokia 2660 Flip 4G Volte keypad Phone with Dual SIM, Dual Screen, inbuilt MP3 Player & Wireless FM Radio | Black","₹4,499",https://www.amazon.in/dp/B0B9YK24TF,5899,23.73
Sponsored Ad - Redmi Note 14 Pro+ 5G Titan Black 12GB RAM 512GB Storage| 50 MP Triple Camera with Telephoto | Corning Gori...,"₹31,998",https://www.amazon.in/dp/B0DQR6DLCD,39999,20.0
"Sponsored Ad - Redmi Note 14 5G (Phantom Purple, 8GB RAM 256GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nit...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0DPFST37Y,24999,99.96
Sponsored Ad - Redmi Note 14 Pro+ 5G Spectre Blue 12GB RAM 512GB Storage| 50 MP Triple Camera with Telephoto | Corning Gor...,"₹31,998",https://www.amazon.in/dp/B0DQRH4J62,39999,20.0
"Vivo Y39 5G (Lotus Purple, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹16,999",https://www.amazon.in/dp/B0DZCLDQ8W,21999,22.73
"Samsung Galaxy S25 Ultra 5G AI Smartphone (Titanium Gray, 12GB RAM, 256GB Storage), 200MP Camera, S Pen Included, Long Bat...",Prime Savings Additional Flat INR 7750 Off on SBICards,https://www.amazon.in/dp/B0DSKMV3ZC,129999,94.04
"Lava Bold N1 (Sparkling Ivory, 4 GB RAM, 64 GB Storage)| 6.75"" (90 Hz) HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh B...","₹5,999",https://www.amazon.in/dp/B0F83J33RW,7499,20.0
"Redmi A4 5G (Sparkle Purple, 6GB RAM, 128GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual...","₹8,999",https://www.amazon.in/dp/B0FBR69B2R,12999,30.77
"Samsung Galaxy M16 5G (Mint Green, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | Super Amoled ...","₹11,749",https://www.amazon.in/dp/B0DX798LW2,17499,32.86
"OnePlus Nord CE4 (Celadon Marble, 8GB RAM, 128GB Storage) | Lifetime Display Warranty | Qualcomm® Snapdragon™ 7 Gen 3 - Be...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0CX58MTNN,24999,99.96
"Vivo Y400 5G (Olive Green, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",Prime Savings Additional Flat INR 1150 Off on SBI Cards,https://www.amazon.in/dp/B0FHPPPW7D,27999,95.89
"VIVO T4 Lite 5G 6GB RAM, 128GB Storage, Titanium Gold | 6.74'' HD+ 90Hz LCD | Dimensity 6300 | 50MP Dual AI Camera | Andro...",Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0FFF4ZLGN,14999,99.97
"iQOO Z10x 5G (Titanium, 6GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Gr...","₹12,998",https://www.amazon.in/dp/B0F2T674FJ,17499,25.72
"Motorola Edge 50 Fusion 5G (Forest Blue, 12GB RAM, 256GB Storage)",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0D4JM8B2Q,27999,99.96
"Motorola razr 60 Ultra (Pantone Rio Red, 16 GB RAM, 512 GB Storage) | Snapdragon® 8 Elite Mobile Platform | 6.9"" AMOLED Up...","₹89,998",https://www.amazon.in/dp/B0F5HQW3GZ,109000,17.43
"OnePlus 13R | Smarter with OnePlus AI | Lifetime Display Warranty (12GB RAM, 256GB Storage Astral Trail)","₹37,999",https://www.amazon.in/dp/B0DQ8S38R8,44999,15.56
Nothing Phone (3a) 5G (8GB RAM + 128GB Storage) (White),Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0DZTMFWDB,27999,99.96
"Tecno POP 9 5G (Midnight Shadow, 4GB+64GB) | Advanced AI Features | 108MP Ultra Clear AI Camera | D6300 Powerful Processor...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0DGMDKWG6,11999,99.92
"Samsung Galaxy A56 5G (Awesome Olive, 12GB, 256GB) | Metal Frame | Gemini Live | Awesome Intelligence (AI): Circle to Sear...","₹40,999",https://www.amazon.in/dp/B0DYDQ7PDN,52999,22.64
"Sponsored Ad - Redmi Note 14 5G (Phantom Purple, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nit...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0DPFRLMML,22999,99.96
Sponsored Ad - Redmi Note 14 Pro+ 5G Titan Black 8GB RAM 128GB Storage| 50 MP Triple Camera with Telephoto | Corning Goril...,"₹26,998",https://www.amazon.in/dp/B0DQLVWRVX,34999,22.86
"Infinix Note 50x 5G+ (Sea Breeze Green, 6GB RAM, 128GB Storage) | MediaTek D7300 Ultimate | 90FPS BGMI Gaming | 5500mAH Ba...","₹11,499",https://www.amazon.in/dp/B0F3V36VTX,14999,23.33
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 128GB Storage) Without Offer",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0CXMD9YX5,33999,99.97
"Vivo Y22 (Metaverse Green, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B07WFPLN3X,18999,99.95
"Motorola G35 5G (Midnight Black, 4GB RAM, 128GB Storage)",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0DPW21322,12499,99.92
POCO C61 Diamond Dust Black 4GB RAM 64GB ROM,Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0CYBBB82G,8999,99.94
"Infinix Note 50x 5G+ (Enchanted Purple, 8GB RAM, 128GB Storage) | MediaTek D7300 Ultimate | 90FPS BGMI Gaming | 5500mAH Ba...","₹12,999",https://www.amazon.in/dp/B0F3V2TCLL,14999,13.33
"Motorola G05 4G (Plum Red, 4GB RAM, 64GB Storage)",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0DSTM3NYN,9999,99.9
"realme NARZO 80 Pro 5G (Nitro Orange,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset | 6000mAh Titan Battery + ...","₹19,498",https://www.amazon.in/dp/B0F1DDJTSJ,25999,25.0
"POCO C75 5G, Aqua Bliss (4GB, 64GB)",Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0DRKNZFT2,10999,99.95
"Redmi 14C 5G (Stargaze Black, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display |...","₹10,998",https://www.amazon.in/dp/B0DQV6PQ8M,14999,26.68
"OPPO F29 5G (Solid Purple, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Prime Savings Additional Flat INR 949 Off on SBI Cards,https://www.amazon.in/dp/B0DY1MV4Z5,28999,96.73
"Samsung Galaxy M36 5G (Serene Green, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Vic...","₹15,499",https://www.amazon.in/dp/B0FDB9H9Z7,24499,36.74
"iQOO Z10 Lite 5G (Cyber Green, 8GB RAM, 256GB Storage) | 6000 mAh Battery | Dimensity 6300 5G Processor with 433K+* AnTuTu...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0FC5XDV5R,16999,99.94
"Tecno POP 9 5G (Azure Sky, 8GB+128GB) | D6300 5G Processor | 48MP Sony AI Camera | 4+ Year Lag Free Fluency |5000 mAh Batt...","₹9,499",https://www.amazon.in/dp/B0DRDC897Z,14999,36.67
"OPPO Reno14 5G (Forest Green, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",Prime Savings Additional Flat INR 2250 Off on SBI Cards,https://www.amazon.in/dp/B0FCTNDMW2,44999,95.0
"Sponsored Ad - Redmi Note 14 5G (Mystique White, 6GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nit...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0DPFSH2X3,21999,99.95
Sponsored Ad - Redmi Note 14 Pro+ 5G Champagne Gold 8GB RAM 256GB Storage| 50 MP Triple Camera with Telephoto | Corning Go...,"₹28,999",https://www.amazon.in/dp/B0FDW146QZ,36999,21.62
"iQOO Z10x 5G (Titanium, 8GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Gr...","₹14,498",https://www.amazon.in/dp/B0F2T61RZD,18999,23.69
OnePlus Nord 5 | Snapdragon 8s Gen 3 | Stable 144FPS Gaming | Dual 50MP Flagship Camera | Powered by OnePlus AI | 8GB + 25...,"₹30,499",https://www.amazon.in/dp/B0FCMKSP7V,34999,12.86
"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 256 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Vic...","₹17,499",https://www.amazon.in/dp/B0FDB8V6PS,27499,36.36
"iQOO Neo 10 (Titanium Chrome, 8GB RAM, 256GB Storage) | Snapdragon 8s Gen 4 Processor & SuperComputing Chip Q1 | 7000 mAh ...","₹31,998",https://www.amazon.in/dp/B0F83LL1D2,38999,17.95
"HMD 105 Keypad Phone with Built-in UPI App, Phone Talker, Long-Lasting Battery, Wireless FM Radio | Purple",₹924,https://www.amazon.in/dp/B0D5MBNWNX,1499,38.36
"Nokia 110 with Built-in UPI App and Scan & Pay Feature, MP3 Player, Rear Camera, Long-Lasting Battery, and Voice Recorder...","₹1,449",https://www.amazon.in/dp/B0C8HMXM7J,2099,30.97
"Samsung Galaxy M56 5G (Black, 8 GB RAM, 128 GB Storage)| Slimmest Phone in The Segment| Gorilla Glass Victus+| 10 Bit HDR ...",Prime Savings Flat INR 2250 Off on ALL BanksCards,https://www.amazon.in/dp/B0F43WXC8K,30999,92.74
"POCO M7 5G, Ocean Blue (8GB, 128GB)","₹9,499",https://www.amazon.in/dp/B0F1CPCTCX,13999,32.15
realme IN-SC-C71-4+64-Blue-1,Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0FHM2KCNG,8999,99.89
"iQOO Z10 Lite 5G (Titanium Blue, 6GB RAM, 128GB Storage) | 6000 mAh Battery | Dimensity 6300 5G Processor with 433K+* AnTu...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0FC5TDB9P,14999,99.93
"OPPO A5 Pro 5G (Feather Blue, 8GB RAM, 256GB Storage)|6.67” HD+ 120Hz Refresh Rate Screen | 45W SUPERVOOC|with No Cost EM...","₹19,998",https://www.amazon.in/dp/B0F4KN3CDN,23999,16.67
"Vivo Y19e (Titanium Silver, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers |with Charger","₹7,999",https://www.amazon.in/dp/B07WHRDNFF,11999,33.34
"iQOO Neo 10R 5G (Raging Blue, 8GB RAM, 256GB Storage) | Snapdragon 8s Gen 3 Processor | India's Slimmest 6400mAh Battery S...","₹26,998",https://www.amazon.in/dp/B0DW48MM7C,33999,20.59
"O3 Pro (Glossy Black, 4 GB RAM, 64 GB Storage)| Bigger 6.56"" HD+ Display | 50 MP AI Triple Rear Camera | 8 MP Front Camer...","₹5,999",https://www.amazon.in/dp/B0F4D797QC,7766,22.75
POCO M6 Plus 5G Ice Silver 8GB RAM 128GB ROM,"₹10,299",https://www.amazon.in/dp/B0D9KKXJSY,14499,28.97
"Sponsored Ad - Redmi A5 (Just Black, 4GB RAM 128GB Storage) | Royale Design | Segment's Largest 17.47cm(6.88) and Smoothes...",Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0F3P58715,9999,99.95
Sponsored Ad - Redmi Note 14 Pro 5G Champagne Gold 8GB RAM 128GB Storage|50 MP Sony Camera Setup|Corning Gorilla Glass Vic...,"₹21,998",https://www.amazon.in/dp/B0FDVHBXBP,28999,24.14
"Sponsored Ad - Redmi Note 14 5G (Ivy Green, 6GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Seg...","₹16,498",https://www.amazon.in/dp/B0DV9DBFTK,21999,25.01
"iQOO Z10 5G (Glacier Silver, 12GB RAM, 256GB Storage) | India's Biggest Ever 7300 mAh Battery | Snapdragon 7s Gen 3 Proces...","₹24,998",https://www.amazon.in/dp/B0F2HDWBNK,29999,16.67
"iQOO Neo 10R 5G (Raging Blue, 12GB RAM, 256GB Storage) | Snapdragon 8s Gen 3 Processor | India's Slimmest 6400mAh Battery ...","₹28,998",https://www.amazon.in/dp/B0DW471L9F,35999,19.45
"realme 14x 5G Smartphone 8+128GB red, 6.67-inch Screen, 120Hz Display, 6000mAh Battery, 80MP, MediaTek Dimensity 6300, Arm...","₹15,999",https://www.amazon.in/dp/B0F3VWLMLK,17999,11.11
"Motorola Moto G85 5G (128, Cobalt Blue, New)",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0D9LS6MVV,20999,99.95
"VIVO T4x (Pronto Purple, 6GB + 128GB)",Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0F191HC5V,17999,99.97
"realme NARZO 70 Turbo 5G (Turbo Green,6GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motors...",Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0DDTXW9WH,19999,99.97
XIAOMI 14 Civi Shadow Black (8GB RAM 256GB Storage) | 50 MP Leica Triple Camera| SD 8s Gen 3 | 1.5K Quad Curved AMOLED Hyp...,Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0D81JPDKX,54999,99.98
"iQOO Z10 5G (Silver, 8GB RAM, 128GB Stroage) | India's Biggest Ever 7300 mAh Battery | Snapdragon 7s Gen 3 Processor | Bri...","₹20,998",https://www.amazon.in/dp/B0F2HCGXTB,25999,19.24
"OPPO F29 Pro 5G (Marble White, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",Prime Savings Additional Flat INR 1549 Off on SBI Cards,https://www.amazon.in/dp/B0DY1LLVHR,36999,95.81
"iQOO Neo 10 (Titanium Chrome, 12GB RAM, 256GB Storage) | Snapdragon 8s Gen 4 Processor & SuperComputing Chip Q1 | 7000 mAh...","₹33,998",https://www.amazon.in/dp/B0F83GS24M,40999,17.08
"Vivo Y400 Pro 5G (Nebula Purple, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",Prime Savings Additional Flat INR 1450 Off on SBI Cards,https://www.amazon.in/dp/B0F9X6997B,28999,95.0
"Motorola G45 5G (Brilliant Blue, 8GB RAM, 128GB Storage)",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0DDY9HMJG,14999,99.93
"itel ZENO 10|6.6"" HD+ Display with Dynamic Bar| 4GB RAM +64GB ROM, Upto 12GB RAM with Memory Fusion|Octacore Processor|8MP...","₹6,498",https://www.amazon.in/dp/B0DQWQZK22,7399,12.18
"Nokia 150 Dual SIM Premium Keypad Phone | Rear Camera, Long Lasting Battery Life, Wireless FM Radio & MP3 Player and All-N...","₹2,728",https://www.amazon.in/dp/B0CBKMGD4F,3199,14.72
"Nokia All-New 105 Single Sim Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio | Cyan","₹1,199",https://www.amazon.in/dp/B0C5RJDJPV,1599,25.02
Sponsored Ad - Redmi Note 14 Pro+ 5G Titan Black 8GB RAM 256GB Storage| 50 MP Triple Camera with Telephoto | Corning Goril...,"₹28,998",https://www.amazon.in/dp/B0DQQPMNC2,36999,21.62
Sponsored Ad - Redmi A5 Pondicherry Blue(3GB RAM 64GB Storage) | Royale Design | Segment's Largest 17.47cm(6.88) and Smoot...,Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0F3P52HHS,8999,99.94
Sponsored Ad - Redmi Note 14 Pro 5G Champagne Gold 8GB RAM 256GB Storage|50 MP Sony Camera Setup|Corning Gorilla Glass Vic...,"₹23,998",https://www.amazon.in/dp/B0FDW81P71,30999,22.58
"Sponsored Ad - Redmi Xiaomi Note 14 Pro, 5G Spectre Blue 8GB RAM 128GB Storage| 50 MP Triple Camera with Telephoto | Corni...","₹26,998",https://www.amazon.in/dp/B0DQLTWBH7,34999,22.86
"realme NARZO N61 (Voyage Blue,4GB RAM+64GB Storage) 90Hz Eye Comfort Display | IP54 Dust & Water Resistance | 48-Month Flu...",Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0D945V84N,8999,99.94
"Samsung Galaxy A55 5G (Awesome Navy, 12GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Vid...","₹28,999",https://www.amazon.in/dp/B0CWPD9PTK,48999,40.82
"OPPO A5X 5G (Midnight Blue, 6GB RAM, 128GB Storage) with Exchange Bonus or No Cost EMI","₹13,579",https://www.amazon.in/dp/B0FHH72DYW,18499,26.6
"Honor X7c 5G Dual SIM | 8GB RAM, 256GB Storage | 50MP AI Camera | 5 Star SGS Rated | IP64 Standards | 120Hz Refresh Rate |...","₹13,998",https://www.amazon.in/dp/B0FLJJW3QB,19999,30.01
Motorola All-New A200 Dual Sim keypad Phone (with Voice Feature) | 2 Years Replacement | Long Lasting Battery | Wireless F...,"₹1,089",https://www.amazon.in/dp/B0F13MZ1R8,1547,29.61
"iQOO Z10 5G (Stellar Black, 8GB RAM, 256GB Storage) | India's Biggest Ever 7300 mAh Battery | Snapdragon 7s Gen 3 Processo...","₹22,998",https://www.amazon.in/dp/B0F2HFRD4P,27999,17.86
"Acer Super ZX 5G (Cosmic Green, 6GB RAM, 128GB Storage) | 120 Hz FHD+ Display | 5000 mAh Ultra-Thin Battery | Dimensity 63...","₹10,998",https://www.amazon.in/dp/B0F4DJSLJL,19999,45.01
"JioBharat V3 4G Phone with JioTV, JioHotstar, UPI, JioSoundPay,JioSaavn, Long Lasting Battery, LED Torch, Digital Camera |...","₹1,099",https://www.amazon.in/dp/B0DJMLSF5H,1999,45.02
"realme NARZO 80x 5G (Deep Ocean,8GB+128GB) | | Dimensity 6400 5G Chipset | 6000mAh Long-Lasting Battery | 45W Fast Charge...","₹12,998",https://www.amazon.in/dp/B0F18VTN7P,16999,23.54
"Samsung Galaxy A17 5G (Blue, 6GB RAM, 128GB Storage) | with Travel Adapter | 50 MP No Shake Camera | Gemini Live | Circle ...","₹18,999",https://www.amazon.in/dp/B0FLJM1MDN,21999,13.64
"Nokia 105 Classic | Single Sim Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio, Charger i...","₹1,149",https://www.amazon.in/dp/B0CJMDD8MX,1399,17.87
"Lava O3 (Glossy White, 3 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery...","₹5,699",https://www.amazon.in/dp/B0DP91YFG3,6499,12.31
"realme NARZO 80x 5G (Sunlit Gold,8GB+128GB) | | Dimensity 6400 5G Chipset | 6000mAh Long-Lasting Battery | 45W Fast Charge...","₹12,998",https://www.amazon.in/dp/B0F193QT32,16999,23.54
"Vivo V50 5G (Rose Red, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",Prime Savings Additional Flat INR 2250 Off on SBI Cards,https://www.amazon.in/dp/B0DTHVHZC5,42999,94.77
Redmi A3X Ocean Green 4GB RAM 128GB ROM,Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0D78VJQ93,10999,99.91
Sponsored Ad - Redmi A5 Just Black (3GB RAM 64GB Storage) | Royale Design | Segment's Largest 17.47cm(6.88) and Smoothest ...,Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0F3P2ZL2X,8999,99.94
Sponsored Ad - Redmi Note 14 Pro+ 5G Spectre Blue 8GB RAM 256GB Storage| 50 MP Triple Camera with Telephoto | Corning Gori...,"₹28,998",https://www.amazon.in/dp/B0DQQCXTYT,36999,21.62
"Sponsored Ad - Redmi A5 (Jaisalmer Gold, 4GB RAM 128GB Storage) | Royale Design | Segment's Largest 17.47cm(6.88) and Smoo...",Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0F3P5BPN3,9999,99.95
"Snexian All-New Rock X Flip Dual Sim |Keypad Mobile with 1.8"" Display |Flip|Fold|Call & SMS Indicator|Crystal Back Panel |...","₹1,799",https://www.amazon.in/dp/B0FK4WVQ8S,2999,40.01
"Motorola g45 5G Pantone Dahlia Purple, 8 GB,128 GB",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0FLKF5V4J,14999,99.93
"POCO C71, Cool Blue (4GB, 64GB)",Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0F3XB7T5Q,8999,99.94
"Samsung Galaxy A35 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) Without Offer","₹20,199",https://www.amazon.in/dp/B0CXMCX9MD,,
"Samsung Galaxy S25 5G Smartphone with Galaxy AI (Navy, 12GB RAM, 256GB Storage), Snapdragon 8 Elite, 50 MP Camera with Pro...",Prime Savings Additional Flat INR 5000 Off on SBICards,https://www.amazon.in/dp/B0DSKNQ4YR,80999,93.83
"Lava A1 Music(White), Bluetooth Support, Smart AI Battery, Military Grade Certified,4 Days Battery Backup, Keypad Mobile",₹949,https://www.amazon.in/dp/B0FLXGVY2D,1449,34.51
"Redmi 14C 5G (Starlight Blue, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display |...","₹10,998",https://www.amazon.in/dp/B0DQV9T66N,14999,26.68
"Snexian All-New Bold T150 Mini Smartphone 3 Inch IPS Display Screen Small Mobile Phone (Black,16GB) (2GB Ram)","₹4,999",https://www.amazon.in/dp/B0F6T1D8CQ,6999,28.58
Motorola All-New A50 Dual Sim keypad Phone (with Voice Feature) | 1750 mAh Powerful Battery | 2 Years Replacement Warrent...,"₹1,429",https://www.amazon.in/dp/B0D45KY6SQ,1699,15.89
"Lava Storm Play 5G (Dune Titanium, 8+8*GB RAM, 256 GB Storage)|India's First MT D7060 Processor with 525k Antutu |50 MP AI...","₹12,499",https://www.amazon.in/dp/B0FL7YFTXH,14599,14.38
"JioPhone Prima 2 4G Keypad Phone with Premium Design, YouTube, JioTV, JioHotstar, JioSaavn, JioPay(UPI), Video Calling, LE...","₹2,799",https://www.amazon.in/dp/B0DC71Y7ML,4199,33.34
"Motorola G35 5G (Guava Red, 4GB RAM, 128GB Storage)",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0DPW1HMYT,12499,99.92
"VIVO T4 Lite 5G 4GB RAM, 128GB Storage, Prism Blue | 6.74'' HD+ 90Hz LCD | Dimensity 6300 | 50MP Dual AI Camera | Android ...",Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0FFDZZ8CS,13999,99.96
"Sponsored Ad - Samsung Galaxy S24 Ultra 5G AI Smartphone with Galaxy AI (Titanium Violet, 12GB, 256GB Storage), Snapdragon...",,https://www.amazon.in/dp/B0CS5Z4GD3,,
Sponsored Ad - Redmi Note 14 Pro+ 5G Phantom Purple 8GB RAM 256GB Storage| 50 MP Triple Camera with Telephoto | Corning Go...,"₹28,998",https://www.amazon.in/dp/B0DQQP88PG,36999,21.62
"JioBharat V4 4G Phone with JioTV, JioHotstar, UPI, JioSoundPay,JioSaavn, Long Lasting Battery, LED Torch, Digital Camera |...",₹799,https://www.amazon.in/dp/B0DJMLYWFG,1999,60.03
"Lava Shark 5G (Steller Blue, 4GB RAM, 64GB Storage) |Bigger 6.75"" HD+ Notch Display | Octacore 5G Processor | 13 MP AI Cam...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0F945QD5Z,9499,99.89
"Motorola G64 5G (Ice Lilac, 12GB RAM, 256GB Storage) | Expandable Upto 2TB | Upto 24GB RAM with RAM Boost | 50MP (OIS) + 8...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0D3BJ3719,19999,99.95
"Lava Blaze AMOLED 2 5G (Feather White, 6 GB RAM, 128 GB Storage) | 6.67"" FHD+ AMOLED Display | MTK D7060 Processor | 50 MP...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0FH5B7RVG,15999,99.94
"Vivo V60 5G (Mist Gray, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",Prime Savings Additional Flat INR 2650 Off on SBI Cards,https://www.amazon.in/dp/B0FHWFV5VS,43999,93.98
"OPPO F27 Pro+ 5G (Dusk Pink, 8GB RAM, 256GB Storage)| 6.7"" FHD+ AMOLED Toughest 3D Curved Display|64MP AI Featured Camera|...",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0D53FBV6F,34999,99.97
"JioBharat J1 4G Keypad Phone with JioTV, JioHotstar, UPI, JioSoundPay, JioSaavn, JioChat, JioPhotos, Powerful 2500mAh Batt...","₹1,799",https://www.amazon.in/dp/B0D91WC6BF,2999,40.01
"VIVO V30 Pro 5G Smartphone, 12GB RAM, 512GB Storage, Andaman Blue",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B0CYX7NX52,51999,99.98
"HONOR X9c 5G Dual SIM (8GB RAM, 256GB Storage) | Ultra Durable | 108MP AI OIS Camera | 6600mAh Battery | 3840Hz Risk-Free ...","₹20,998",https://www.amazon.in/dp/B0FB9FP3G5,27999,25.0
OnePlus Nord 5 | Snapdragon 8s Gen 3 | Stable 144FPS Gaming | Dual 50MP Flagship Camera | Powered by OnePlus AI | 8GB + 25...,"₹30,499",https://www.amazon.in/dp/B0FCML66W9,34999,12.86
"Vivo V60 5G (Moonlit Blue, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",Prime Savings Additional Flat INR 2850 Off on SBI Cards,https://www.amazon.in/dp/B0FHWBCQJJ,45999,93.8
"Nokia 6310 Dual SIM Keypad Phone with a 2.8” Screen, Wireless FM Radio and Rear Camera with Flash | 1 Year Replacement Gua...","₹2,999",https://www.amazon.in/dp/B0DGQP5B1J,4699,36.18
"vivo Y100A 5G (Twilight Gold, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Prime Savings 10% on select bank cards,https://www.amazon.in/dp/B07WHQ77WK,29999,99.97
"Sponsored Ad - Redmi A5 (Pondicherry Blue, 4GB RAM 128GB Storage) | Royale Design | Segment's Largest 17.47cm(6.88) and Sm...",Up to 5% back with Amazon Pay ICICI card,https://www.amazon.in/dp/B0F3P4D4R3,9999,99.95
