title,price,mrp,discount_percentage,link
"realme 13 Pro 5G (Monet Gold,8GB+128GB)",18500,,,https://www.amazon.in/dp/B0DBM2XQYF
"realme NARZO 70 Pro 5G (Glass Green, 8GB RAM,256GB Storage) Dimensity 7050 5G Chipset | Horizon Glass Design | Segment 1st...",,,,https://www.amazon.in/dp/B0CW61C6LK
"realme 14 Pro Lite 5G Smartphone 8GB+128GB Gold, 6.7 inch Screen, 120Hz Curved Vision Display, 5200mAh Battery, 45W Ultra ...",18990,25999,26.96,https://www.amazon.in/dp/B0F8453G7V
"realme P3 5G (Space Silver, 8GB RAM, 256GB Storage) | Snapdragon 6 Gen 4 | 50MP+2MP Rear Camera | 16MP Front | 6.67"" Full ...",19999,22999,13.04,https://www.amazon.in/dp/B0F21NZ79Q
"realme 9 Pro+ 5G (Midnight Black, 8GB RAM, 128GB Storage)",19999,29999,33.33,https://www.amazon.in/dp/B09SVCY3R1
"realme 15T 5G Smartphone 8+256GB Silver,6.67inch Screen, 120Hz Display,7000mAh Battery,60W Fast Charge,Front & Rear Dual 5...",22999,24999,8.0,https://www.amazon.in/dp/B0FMKCJT59
"Sponsored Ad - Redmi 14C 5G (Stardust Purple, 4GB RAM, 64GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (...",8998,12999,30.78,https://www.amazon.in/dp/B0DS64XMV8
Sponsored Ad - Redmi Note 14 Pro 5G Phantom Purple 8GB RAM 128GB Storage|50 MP Sony Camera Setup|Corning Gorilla Glass Vic...,21998,28999,24.14,https://www.amazon.in/dp/B0DQVH9QGQ
"realme C65 5G (Feather Green, 128 GB) (6 GB RAM)",13290,15999,16.93,https://www.amazon.in/dp/B0D2DNDQZW
realme 5G Smartphone Second Hand/Used Phones,8699,10999,20.91,https://www.amazon.in/dp/B0FHLHW15W
"realme C71 (Obsidian Black, 4GB RAM, 64GB Storage) Second Hand/Used Phones",6856,8999,23.81,https://www.amazon.in/dp/B0FHLFB2QW
"Tecno POVA 6 NEO 5G (Aurora Cloud, 6GB+128GB) | Advanced AI Features | 108MP Ultra Clear AI Camera | D6300 Powerful Proces...",9999,15999,37.5,https://www.amazon.in/dp/B0DCZMWXJL
"realme GT 7T (IceSense Blue,12GB+256GB)| MediaTek D8400 MAX | Strongest Battery Combo 7000mAh + 120W | AI 4K 60FPS Travel ...",33998,42999,20.93,https://www.amazon.in/dp/B0F6YWDMXF
"realme Buds N1 True Wireless in-Ear Earbuds with 46dB Hybrid ANC, 360° Spatial Audio, 12.4mm Dynamic Bass Driver, Upto 40H...",1499,3999,62.52,https://www.amazon.in/dp/B0DF2Z6WKD
"realme P3 Ultra 5G (Orion Red, 8GB RAM, 128GB Storage) | Dimensity 8350 Ultra | 50MP+8MP Camera | 16MP Front | 6.83"" 120Hz...",23499,31999,26.56,https://www.amazon.in/dp/B0F1ZPXD7Q
"realme Buds Air 7,12.4mm Dynamic Bass Drivers,52Hrs Playtime,52dB Hybrid ANC,6 Mic ENC,45ms Low Latency,360° Spatial Audi...",2798,4999,44.03,https://www.amazon.in/dp/B0DRD7G7F5
Sponsored Ad - Redmi 15 5G Frosted White 6GB + 128GB | Segment's Largest 7000mAhA Battery | Segment's Largest Display 17.5...,14998,16999,11.77,https://www.amazon.in/dp/B0FJFVLPQP
Sponsored Ad - Redmi Note 14 Pro+ 5G Titan Black 8GB RAM 256GB Storage| 50 MP Triple Camera with Telephoto | Corning Goril...,28998,36999,21.62,https://www.amazon.in/dp/B0DQQPMNC2
Sponsored Ad - Redmi Note 14 Pro 5G Ivy Green 8GB RAM 128GB Storage |50 MP Sony Camera Setup|Corning Gorilla Glass Victus ...,21998,28999,24.14,https://www.amazon.in/dp/B0F5BW7JRP
"realme Buds Wireless 5 ANC in Ear Bluetooth Headphones,50dB ANC, 13.6mm Dynamic Bass Driver,360? Spatial Audio,45ms Low La...",1399,2799,50.02,https://www.amazon.in/dp/B0DNPTYJ4Q
"realme Buds Air 7, 12.4mm Dynamic Bass Drivers,52Hrs Playtime, 52dB Hybrid ANC,6 Mic ENC, 45ms Low Latency, 360° Spatial A...",2790,4999,44.19,https://www.amazon.in/dp/B0DRD8D59Z
"realme Buds T200x True Wireless Earbuds with 12.4mm Dynamic Bass Drivers, 25 dB ANC, Quad Mic, 45ms Latency, Upto 48 Hrs P...",1198,2499,52.06,https://www.amazon.in/dp/B0FBRBB614
"realme Buds T200 Lite Bluetooth in Ear Earbuds,4 Mic, AI ENC for Calls,48 Hours Total Playback with Fast Charging and Ultr...",998,1999,50.08,https://www.amazon.in/dp/B0DZCPM1NW
realme 14X 5G Smartphone Dimensity 6300 6nm Chip 8GB RAM 128GB ROM 6.67 Inch HD+ IP69 Waterproof 6000mAh Battery 45W Fast ...,13490,17999,25.05,https://www.amazon.in/dp/B0FHWKYR2P
"realme 14 Pro Lite Smartphone Snapdragon 7s Gen 2 4nm 5G Chipset, 6.7 inch 120Hz Display 8GB RAM 128GB ROM 5200mAh Batter...",18999,25999,26.92,https://www.amazon.in/dp/B0FP2M45J3
"Realme C55 (Sunshower, 128 GB) (8 GB RAM)",13449,15999,15.94,https://www.amazon.in/dp/B0BZDPDLGS
"realme Buds Wireless 5 Lite in Ear Bluetooth Neckband with 12.4 mm Dynamic Bass Boost Driver,Upto 35 Hours Playback,45ms L...",999,1999,50.03,https://www.amazon.in/dp/B0FC1SFX45
"Sponsored Ad - Redmi 14C 5G (Stardust Purple, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (...",10998,14999,26.68,https://www.amazon.in/dp/B0DQV8FQBG
Sponsored Ad - Redmi A5 Just Black (3GB RAM 64GB Storage) | Royale Design | Segment's Largest 17.47cm(6.88) and Smoothest ...,6498,8999,27.79,https://www.amazon.in/dp/B0F3P2ZL2X
"realme Earbuds T110 with Ai Enc for Calls, Upto 38 Hours of Playback and Fast Charging Bluetooth in Ear Headset (Country G...",999,2999,66.69,https://www.amazon.in/dp/B0D21545SS
"realme Buds T200x True Wireless Earbuds with 12.4mm Dynamic Bass Drivers, 25 dB ANC, Quad Mic, 45ms Latency, Upto 48 Hrs P...",1199,2499,52.02,https://www.amazon.in/dp/B0FBRBVY8Z
"realme Buds T200 Lite Bluetooth in Ear Earbuds,4 Mic, AI ENC for Calls,48 Hours Total Playback with Fast Charging and Ultr...",998,1999,50.08,https://www.amazon.in/dp/B0DZCMK5JN
"Realme 10 Pro 5G (Nebula Blue, 128 GB) (8 GB RAM)",18999,22999,17.39,https://www.amazon.in/dp/B0BPYFVGPZ
"realme Buds T01 True Wireless in-Ear Earbuds with AI ENC for Calls, 13mm Dynamic Driver, Upto 28Hrs Battery, 88mm Latency,...",1098,2999,63.39,https://www.amazon.in/dp/B0DC6TFNKD
"realme C30s (Stripe Black, 4GB RAM, 64 GB Storage)",6999,11999,41.67,https://www.amazon.in/dp/B0BG2ZS2DQ
realme P3 Pro 5G Smartphone Qualcomm Snapdragon 7s Gen 3 4nm Chipset 8GB RAM 256GB ROM 6.83 inch 120Hz Display 6000mAh Bat...,21999,30999,29.03,https://www.amazon.in/dp/B09VVR11G6
"Realme 10 Pro 5G (Hyperspace, 128 GB) (8 GB RAM)",17999,22999,21.74,https://www.amazon.in/dp/B0BPYPZNHD
