title,price,mrp,discount_percentage,link
Sponsored Ad - HUION Drawing Monitor KAMVAS Pro 13 Pen Display Graphic Tablet Tilt Battery-Free Stylus 8192 Pen Pressure 1...,19331,49999,61.34,https://www.amazon.in/dp/B07BGZ81N3
"Fast Type-C Usb Cable for Samsung Galaxy F12, Samsung Galaxy F 12 USB-A to Type-C 2.4A Fast Charging Cable Compatible with...",320,999,67.97,https://www.amazon.in/dp/B0CFL1P6BY
GNEY 2-in-1 Foldable Scientific Calculator with LCD Writing Tablet & Stylus 12-Digit Dual-Powered Solar & Battery Desktop ...,799,1499,46.7,https://www.amazon.in/dp/B0FKZ89JDH
"Sponsored Ad - HUION Note 2-in-1 Digital Notebook Drawing Tablet With Battery-free Pen, Bluetooth Wireless Paper Tablet El...",6682,10699,37.55,https://www.amazon.in/dp/B0BG2T9SGV
"Sponsored Ad - Sadhana Tablet V2 – World’s First Vedic Tablet & Digital Temple | Ad-Free Spiritual Companion | 3D Rituals,...",39999,46020,13.08,https://www.amazon.in/dp/B0DP3CMNWG
8. 5 inch LCD Writing Tablet E-Writer Electronic Writing Pad/Tablet Drawing Board (Paperless Memo Digital Tablet),299,999,70.07,https://www.amazon.in/dp/B09YVCWYV8
"Gift Kya De Laptop Stand, Tablet Stand, Mobile, and Power Bank, All in One Multi Device Charging Station & Organizer, Wood...",429,999,57.06,https://www.amazon.in/dp/B0D5BJ4YN7
"Sponsored Ad - HUION H420X OSU Tablet Graphic Drawing with 8192 Levels Pressure Battery-Free Stylus, 4.17x2.6 inch/10.59 x...",1693,5999,71.78,https://www.amazon.in/dp/B095JYDNPN
"BESTOR® 3-in-1 Multi Charging Cable – Nylon Braided Fast Charging Cable for Android, iOS, Type-C Devices – Compatible with...",259,699,62.95,https://www.amazon.in/dp/B0C8ZFC66S
Tukzer Professional 8in1 Cleaning Kit for Laptop Tablet Smartphone Camera Airpod (100mlCleaning Solution AirBlower CottonS...,299,999,70.07,https://www.amazon.in/dp/B0DFGWMDLC
"XQE ENTERPRISE 24-in-1 Precision Magnetic Screwdriver Set Mini Repair Tool Kit with Steel Bits, Magnetic Sliding Case - fo...",199,699,71.53,https://www.amazon.in/dp/B0FRFRJ9VX
"STRIFF Smartphone Stand, Tabletop, Foldable, Mobile Phone Stand, Tablet Stand, Smartphone Holder, Adjustable Height, Anti-...",150,599,74.96,https://www.amazon.in/dp/B0C6KY8X1N
VCR Mobile Accessories Thumb Sleeves & Finger Sleeves for Mobile Games - 20 Pieces in 10 Packs - Anti Sweat Finger Sleeve ...,251,657,61.8,https://www.amazon.in/dp/B0B7HYVSML
"DCZ® New Tablet Holder Clip, Adjustable Tablet Tripod Mount Adapter, Clamp Bracket 1/4 ""Thread Adapter for All iPad Air Mi...",249,24900,99.0,https://www.amazon.in/dp/B0BSH4FDPS
"ROYAL DEALS 8.5 Inch Multicolor LCD Writing Tablet E-Note Pad Writing Pad for Kids, Toys, Learning, Drawing, Note-taking",199,,,https://www.amazon.in/dp/B0DPCHSYMP
