title,price,mrp,discount_percentage,link
"Sponsored Ad - Spigen Audio Newly Launched SA-TW P10 True Wireless in Ear Earbuds with 30H Playtime, Upto 40dB 4 Multi-Mod...",3799,4099,7.32,https://www.amazon.in/dp/B0DGX442NV
"PHILIPS TAT1209WT/00 True Wireless Earbuds, in-Ear Active Noise Cancelling Bluetooth v5.3 Earphones with Mic, 18H Play Tim...",1262,2999,57.92,https://www.amazon.in/dp/B0CS3SQNJ8
"GOBOULT Astra Truly Wireless in Ear Earbuds with 48H Playtime, Built-in App Support, 45ms Low Latency Gaming, 4 Mics ENC, ...",1099,3499,68.59,https://www.amazon.in/dp/B0CQ4MMP63
"Samsung Galaxy in Ear ?Bluetooth, Wireless Earbuds 3 Pro (Silver) with Galaxy AI | Adaptive ANC | Real-Time Interpreter | ...",17999,24999,28.0,https://www.amazon.in/dp/B0D7M4G3NP
"Branded Original USB C Headphones Wired Type-C Earbuds Only for iPhone 16/16 Plus/16 Pro/16 Pro Max, iPhone 15/15 Plus/15 ...",399,1999,80.04,https://www.amazon.in/dp/B0FQ2ZVY9F
"Portronics Conch Theta A in Ear 3.5mm Wired Earphones with In Line HD Mic, Powerful Audio, 14.2mm Dynamic Driver, Unique E...",229,699,67.24,https://www.amazon.in/dp/B0DDHLPQT3
"SOULWIT Ear Hooks Cover, Silicone Earbud Tips with Wings Anti-Slip for Apple AirPods 1/2 & iPhone EarPods Earphones [3 Pair]",437,1000,56.3,https://www.amazon.in/dp/B07QRVPSLC
"Real Me Air 6 Buds | 50dB Active Noise Cancellation, Hi-Res LHDC Audio, 12.4mm Dynamic Bass Driver, 6 Mic Clear Voice Call...",1999,4999,60.01,https://www.amazon.in/dp/B0FQWZPKZ3
"Noise Master Buds, Sound by Bose in-Ear Bluetooth Earbuds, Up to 49dB Adaptive ANC, LHDC 5.0, Immersive Spatial Audio, 44H...",4999,7999,37.5,https://www.amazon.in/dp/B0DK979YJ7
"Sponsored Ad - Skullcandy Dime True Wireless Earbuds Mic, Charging Case - 12H Battery, Call Track, Volume Control, IPX4 Wa...",1999,199900,99.0,https://www.amazon.in/dp/B08XZFL7R2
"Sponsored Ad - HOPPUP Xo6 Gaming Earbuds with 35MS Low Latency, RGB LED, 13MM Drivers & 50H Playtime Bluetooth (Red, True ...",789,4999,84.22,https://www.amazon.in/dp/B0DHVRJ2T4
"Sponsored Ad - Noise Buds N1 Pro Truly Wireless Earbuds with Metallic Finish, ANC(Upto 30Db), 60H of Playtime, Dual Pairin...",1299,4999,74.01,https://www.amazon.in/dp/B0D4QJY239
"Sponsored Ad - Noise Buds Trance in-Ear Truly Wireless Earbuds with 45H of Playtime, Low Latency(up to 40 ms), Instacharg...",999,2499,60.02,https://www.amazon.in/dp/B0DS2SG8YP
"Fastrack Fpods FE100|BT5.4 TWS in Ear Earbuds, 40Hrs Playtime, 13mm Extra Deep Bass Drivers, Dual Mic ENC for Crystal Clea...",448,2995,85.04,https://www.amazon.in/dp/B0DGV13C31
USB C Headphones for iPhone 16/16 Plus/16 Pro/16 Pro Max USB C Earphones with Mic Volume Control Wired Earbuds USB Type C ...,399,1999,80.04,https://www.amazon.in/dp/B0FP2B7D3R
"Beats Studio Buds - Wireless Bluetooth Noise Cancelling Earbuds - Up to 8H Battery Life, Up to 24H w Charging Case, IPX4 R...",14310,15900,10.0,https://www.amazon.in/dp/B0979QRKMW
Samsung Galaxy Buds FE (Graphite)| Powerful Active Noise Cancellation | Enriched Bass Sound | Ergonomic Design | 30-Hour B...,5000,12999,61.54,https://www.amazon.in/dp/B0CJJT1BFV
"GOBOULT Klarity 4 ANC in-Ear Truly Wireless Earbuds with 35dB Active Noise Cancellation, 60H Playtime, 4 Mics Calling, 45m...",1299,3999,67.52,https://www.amazon.in/dp/B0F9L6VF7G
"OnePlus Buds 4 TWS Earbuds with Upto 55dB Real-time ANC, Adaptive Mode, Dual Drivers with DACs, 3D Audio, Upto 45hrs Music...",5299,6499,18.46,https://www.amazon.in/dp/B0FCMRVJKH
"Meyaar for Apple AirPods Pro 3 ​​​​​​​Case Cover with Keychain, Soft Skin Silicone Case Cover, Full Protective Case Cover ...",199,999,80.08,https://www.amazon.in/dp/B0FN9FBMHJ
"Noise Pure Pods Wireless Open Ear Earbuds with AirWave™ Technology,Up-to 80H Playtime,Quad Mic with ENC,16mm Neodymium Dyn...",1999,6999,71.44,https://www.amazon.in/dp/B0CFYJ8HRS
"Sponsored Ad - truke New Launch Crystal Dyno Leather Finish True Wireless in Ear Earbuds w/Spatial Audio, 70H Battery Rapi...",799,2999,73.36,https://www.amazon.in/dp/B0F1YCF29P
Original Earphones Wired for iPhone – Apple MFi Certified Lightning Headphones with Mic – iPhone 14/13/12/11/X/7/8 Microph...,999,1999,50.03,https://www.amazon.in/dp/B0FNR838QS
"GOBOULT x Mustang Dyno TWS Earbuds with 60H Playtime, App Support, Dual Pairing, 4 Mics ENC, 45ms Low Latency, 13mm Driver...",1199,4999,76.02,https://www.amazon.in/dp/B0DTK5HVRB
"Real Me Air 6 Buds | 50dB Active Noise Cancellation, Hi-Res LHDC Audio, 12.4mm Dynamic Bass Driver, 6 Mic Clear Voice Call...",1999,4999,60.01,https://www.amazon.in/dp/B0FQX4VN75
"Wireless Earbuds, Ear Buds Active Noise Cancelling with Charging Case, 6.0 Bluetooth Earbuds with AI Clear Calls, 40H Play...",2699,134950,98.0,https://www.amazon.in/dp/B0F9DBSKMW
"SHOPHOOD Master Buds, Sound by SHOPHOODin-Ear Bluetooth Earbuds for Apple iPhone 15 Plus Up to 46dB Adaptive ANC, Immersiv...",2999,7999,62.51,https://www.amazon.in/dp/B0FHH4B242
"Huawei FreeBuds SE 2, 40-Hour Battery Life, Compact and Comfortable to Grip, 3 Hours of Music Playback on a 10-Minute Char...",3594,179700,98.0,https://www.amazon.in/dp/B0CDMB5ZQW
"Jxrev Wired Earbuds with Microphone - Stereo in-Ear In Ear Headphones Compatible for iPhone 7/8/X/XS/XR/11/12/13/14 Pro, i...",499,1999,75.04,https://www.amazon.in/dp/B0DVZ2BMHS
"Sponsored Ad - Probuds Aria 911 (Black) Dual-Tone Noise Cancellation Wireless Earbuds, Bluetooth TWS in Ear with 35ms Low ...",699,2999,76.69,https://www.amazon.in/dp/B0FJMGSFFV
"Sponsored Ad - amazon basics True Wireless in-Ear Earbuds with Mic, Low-Latency Gaming Mode, Touch Control, IPX5 Water-Res...",659,2499,73.63,https://www.amazon.in/dp/B0DWS1LWPD
"Sponsored Ad - Noise Buds Trance in-Ear Truly Wireless Earbuds with 45H of Playtime, Low Latency(up to 40 ms), Instacharg...",999,2499,60.02,https://www.amazon.in/dp/B0DS2W3Q1P
"Sponsored Ad - Skullcandy Jib True 2 in-Ear Wireless Earbuds, 32 Hr Battery, Microphone, Works with iPhone Android and Blu...",2849,9999,71.51,https://www.amazon.in/dp/B09VM2TBZF
Beats Solo Buds — Wireless Bluetooth Earbuds | 18 Hours of Battery Life | Apple & Android Compatibility | Built-in Microph...,4999,6900,27.55,https://www.amazon.in/dp/B0D3JFFQ3K
"Portronics Conch Theta A in Ear 3.5mm Wired Earphones with In Line HD Mic, Powerful Audio, 14.2mm Dynamic Driver, Unique E...",229,699,67.24,https://www.amazon.in/dp/B0DGLRPVB6
"Ambrane 7-in-1 Cleaning Kit | All-in-One Keyboard Cleaning Kit with Brush & Cleaner for Bluetooth, AirPods, Laptop, Table...",299,599,50.08,https://www.amazon.in/dp/B0DNMXY6YC
"amazon basics True Wireless in-Ear Earbuds with Mic, Low-Latency Gaming Mode, Touch Control, IPX5 Water-Resistance, Blueto...",599,2499,76.03,https://www.amazon.in/dp/B0DG91CXBH
QCY T13 in Ear Wireless Earbuds | Globally Leading Brand | 4 Mic ENC Noise Cancelling | 40hrs Playtime | 3D Stereo | Quick...,999,5999,83.35,https://www.amazon.in/dp/B097MQ754Q
"Apple MFi Certified Lightning Earphones – Compatible with iPhone 6/7/8/X/11/12/13/14, Noise Cancelling, Wired Headphones",454,1699,73.28,https://www.amazon.in/dp/B0F9PYQWJV
"GOBOULT UFO Truly Wireless in Ear Earbuds with 48H Playtime, Built-in App Support, 45ms Low Latency Gaming, 4 Mics ENC, Br...",1099,3499,68.59,https://www.amazon.in/dp/B0CVLCR6ZY
Sponsored Ad - Pebble Luxe Buds Z1 Hybrid ANC + ENC Earbuds with 40 Hrs Playtime| 13mm Dynamic Drivers| Deep Bass| Low Lat...,2199,219900,99.0,https://www.amazon.in/dp/B0FN66Z13H
"Sponsored Ad - Bose Quietcomfort Ultra True Wireless Earbuds with Spatial Audio and World-Class Noise Cancellation, Blueto...",18890,25900,27.07,https://www.amazon.in/dp/B0D6WBKCPD
"Bose New QuietComfort Wireless Noise Cancelling Earbuds, Lifestyle Bluetooth Earbuds with Active Noise Cancellation, Up to...",11489,16900,32.02,https://www.amazon.in/dp/B0D8BT4BRN
